대학명,학과명,전형명,년도,합격 백분위
가천대,바이오나노학과,일반전형,2024,84.75
가천대,바이오로직스학과,일반전형,2024,86.12
가천대,반도체전자공학부,일반전형,2024,84.85
가천대,방사선학과,일반전형,2023,87.5
가천대,방사선학과,일반전형,2024,87.15
가천대,배터리공학전공,일반전형,2023,86.26
가천대,법학과,일반전형,2023,81.75
가천대,법학과,일반전형,2024,81.2
가천대,사회복지학과,일반전형,2023,81.05
가천대,사회복지학과,일반전형,2024,81.6
가천대,산업공학전공,일반전형,2023,84.61
가천대,산업공학전공,일반전형,2024,84.36
가천대,생명과학과,일반전형,2023,84.74
가천대,생명과학과,일반전형,2024,84.18
가천대,설비·소방공학과,일반전형,2023,83.16
가천대,설비소방공학과,일반전형,2024,83.78
가천대,소프트웨어전공,일반전형,2023,89.25
가천대,소프트웨어전공,일반전형,2024,87.51
가천대,스마트보안전공,일반전형,2023,86.15
가천대,스마트보안전공,일반전형,2024,84.95
가천대,스마트시티융합학과,일반전형,2023,84.61
가천대,스마트시티학과,일반전형,2024,84.08
가천대,스마트팩토리전공,일반전형,2023,84.46
가천대,스마트팩토리전공,일반전형,2024,83.92
가천대,시스템반도체전공,일반전형,2023,83.35
가천대,식품생명공학과,일반전형,2023,84.85
가천대,식품생명공학과,일반전형,2024,84.4
가천대,식품영양학과,일반전형,2023,83.33
가천대,식품영양학과,일반전형,2024,84.25
가천대,신소재공학과,일반전형,2023,84.99
가천대,신소재공학과,일반전형,2024,81.4
가천대,심리학과,일반전형,2023,82.2
가천대,심리학과,일반전형,2024,83.05
가천대,약학과,일반전형,2023,97.15
가천대,약학과,일반전형,2024,96.85
가천대,연기예술학과(연출),일반전형,2023,85
가천대,연기예술학과(연출),일반전형,2024,79
가천대,외국어계열,일반전형,2023,81
가천대,외국어계열,일반전형,2024,81.35
가천대,운동재활학과,일반전형,2023,82.66
가천대,운동재활학과,일반전형,2024,82.08
가천대,유아교육학과,일반전형,2023,80.65
가천대,유아교육학과,일반전형,2024,81.25
가천대,응급구조학과,일반전형,2023,81.94
가천대,응급구조학과,일반전형,2024,82.54
가천대,응용통계학과,일반전형,2023,82.95
가천대,응용통계학과,일반전형,2024,82.3
가천대,의공학과,일반전형,2023,80.14
가천대,의공학과,일반전형,2024,84.65
가천대,의료산업경영학과,일반전형,2023,81.15
가천대,의료산업경영학과,일반전형,2024,82.45
가천대,의예과,일반전형,2023,98.98
가천대,의예과,일반전형,2024,98.8
가천대,인공지능전공,일반전형,2023,86.23
가천대,인공지능전공,일반전형,2024,85.44
가천대,자유전공,일반전형,2024,84.67
가천대,자유전공학부,일반전형,2023,85.1
가천대,전기공학과,일반전형,2023,86.15
가천대,전기공학과,일반전형,2024,85.32
가천대,전자공학전공,일반전형,2023,86.87
가천대,체육학부(체육),일반전형,2023,74.5
가천대,체육학부(체육),일반전형,2024,82
가천대,체육학부(태권도),일반전형,2023,66
가천대,체육학부(태권도),일반전형,2024,59.5
가천대,치위생학과,일반전형,2023,82.84
가천대,치위생학과,일반전형,2024,79.84
가천대,컴퓨터공학전공,일반전형,2023,87.76
가천대,컴퓨터공학전공,일반전형,2024,86.46
가천대,클라우드공학과,일반전형,2024,90.95
가천대,토목환경공학과,일반전형,2023,84.09
가천대,토목환경공학과,일반전형,2024,83.53
가천대,패션산업학과,일반전형,2024,82.15
가천대,한국어문학과,일반전형,2023,81.4
가천대,한국어문학과,일반전형,2024,81.6
가천대,한의예과,일반전형,2024,98.8
가천대,행정학과,일반전형,2023,80
가천대,행정학과,일반전형,2024,81.85
가천대,화공생명공학전공,일반전형,2023,85.74
가천대,화공생명배터리공학부,일반전형,2024,84.9
가천대,화학과,일반전형,2023,84.47
가천대,화학과,일반전형,2024,84.18
가천대,회화.조소(조소전공),일반전형,2023,77
가천대,회화.조소(조소전공),일반전형,2024,82.5
가천대,회화.조소(회화),일반전형,2023,81.5
가천대,회화.조소(회화),일반전형,2024,78
가톨릭관동대,간호학과,일반전형,2023,68.67
가톨릭관동대,국어교육과,일반전형,2023,57
가톨릭관동대,수학교육과,일반전형,2023,57.75
가톨릭관동대,의예과,일반전형,2023,98.17
가톨릭관동대,임상병리학과,일반전형,2023,67.25
가톨릭관동대,지리교육과,일반전형,2023,60.75
가톨릭관동대,체육교육과,일반전형,2023,74
가톨릭관동대,치위생학과,일반전형,2023,65
가톨릭관동대,컴퓨터교육과,일반전형,2023,60
가톨릭관동대,트리니티자유대학,일반전형,2023,27.75
가톨릭관동대,트리니티자유대학,일반전형,2023,28.25
가톨릭꽃동네대,간호학과,일반전형,2023,67.88
가톨릭대,ICT공학계열,일반전형,2023,79
가톨릭대,ICT공학계열,일반전형,2024,79.33
가톨릭대,간호학과(인문),일반전형,2023,89.67
가톨릭대,간호학과(인문),일반전형,2024,89.5
가톨릭대,간호학과(자연),일반전형,2023,88
가톨릭대,간호학과(자연),일반전형,2024,89.67
가톨릭대,경영계열,일반전형,2023,79.67
가톨릭대,경영계열,일반전형,2024,76.67
가톨릭대,국제법정경계열,일반전형,2024,77.67
가톨릭대,국제ㆍ법정경계열,일반전형,2023,78
가톨릭대,데이터사이언스학과,일반전형,2023,80.33
가톨릭대,데이터사이언스학과,일반전형,2024,80
가톨릭대,바이오메디컬소프트웨어학과,일반전형,2023,80.67
가톨릭대,바이오메디컬소프트웨어학과,일반전형,2024,77.33
가톨릭대,바이오융합공학계열,일반전형,2023,80
가톨릭대,바이오융합공학계열,일반전형,2024,79
가톨릭대,사회과학계열,일반전형,2023,79
가톨릭대,사회과학계열,일반전형,2024,78
가톨릭대,생활과학계열,일반전형,2023,76.67
가톨릭대,생활과학계열,일반전형,2024,78.33
가톨릭대,약학과,일반전형,2023,96.83
가톨릭대,약학과,일반전형,2024,96.83
가톨릭대,어문계열,일반전형,2023,76.67
가톨릭대,어문계열,일반전형,2024,77
가톨릭대,의생명과학과,일반전형,2023,85.33
가톨릭대,의생명과학과,일반전형,2024,84.33
가톨릭대,의예과,일반전형,2023,99.5
가톨릭대,의예과,일반전형,2024,99.33
가톨릭대,인공지능학과,일반전형,2023,80
가톨릭대,인공지능학과,일반전형,2024,79.67
가톨릭대,인문계열,일반전형,2023,77.67
가톨릭대,인문계열,일반전형,2024,77.67
가톨릭대,자연과학계열,일반전형,2023,77
가톨릭대,자연과학계열,일반전형,2024,79
가톨릭대,특수교육과,일반전형,2023,77.33
가톨릭대,특수교육과,일반전형,2024,76.67
감리교신학대,신학부,일반전형,2023,44.3
강남대,ICT융합공학부,일반전형,2023,82.3
강남대,교육학과,일반전형,2023,80.9
강남대,글로벌경영학부,일반전형,2023,82.3
강남대,글로벌경영학부(야),일반전형,2023,72.6
강남대,글로벌문화학부,일반전형,2023,78.6
강남대,부동산건설학부,일반전형,2023,77.75
강남대,사회복지학부,일반전형,2023,81.2
강남대,사회복지학부(야),일반전형,2023,71.8
강남대,스포츠복지학과,일반전형,2023,65.6
강남대,실버산업학과,일반전형,2023,78.2
강남대,유니버설아트디자인학과,일반전형,2023,63.2
강남대,유아교육과,일반전형,2023,81.3
강남대,음악학과(관현악),일반전형,2023,21.3
강남대,음악학과(피아노),일반전형,2023,23.8
강남대,인공지능융합공학부,일반전형,2023,80.05
강남대,정경학부,일반전형,2023,80.1
강남대,정경학부(야),일반전형,2023,72.3
강남대,중등특수교육과,일반전형,2023,82.6
강남대,초등특수교육과,일반전형,2023,82.4
강릉원주대,간호학과,일반전형,2023,71.33
강릉원주대,간호학과,일반전형,2024,76.67
강릉원주대,건설환경공학과,일반전형,2023,39.87
강릉원주대,건설환경공학과,일반전형,2024,58.67
강릉원주대,경영학과,일반전형,2023,61.67
강릉원주대,경영학과,일반전형,2024,72
강릉원주대,경제학과,일반전형,2023,47.83
강릉원주대,경제학과,일반전형,2024,59
강릉원주대,관광경영학과,일반전형,2024,61.33
강릉원주대,국어국문학과,일반전형,2023,52.47
강릉원주대,국어국문학과,일반전형,2024,57.33
강릉원주대,국제통상학과,일반전형,2023,60.07
강릉원주대,국제통상학과,일반전형,2024,45.67
강릉원주대,기계공학과,일반전형,2023,56
강릉원주대,기계공학과,일반전형,2024,53
강릉원주대,다문화학과,일반전형,2023,48
강릉원주대,다문화학과,일반전형,2024,67.33
강릉원주대,대기환경과학과,일반전형,2023,59
강릉원주대,대기환경과학과,일반전형,2024,56
강릉원주대,데이터사이언스학과,일반전형,2023,51.5
강릉원주대,데이터사이언스학과,일반전형,2024,46
강릉원주대,도시계획·부동산학과,일반전형,2023,58.13
강릉원주대,도시계획부동산학과,일반전형,2024,61.33
강릉원주대,멀티미디어공학과,일반전형,2024,63
강릉원주대,무역학과,일반전형,2023,49.27
강릉원주대,무역학과,일반전형,2024,48.33
강릉원주대,사학과,일반전형,2024,46
강릉원주대,사회복지학과,일반전형,2024,67.67
강릉원주대,산업경영공학과,일반전형,2023,62.73
강릉원주대,산업경영공학과,일반전형,2024,66
강릉원주대,생명화학공학과,일반전형,2023,50.2
강릉원주대,생물학과,일반전형,2023,48.07
강릉원주대,생물학과,일반전형,2024,63
강릉원주대,세라믹신소재공학과,일반전형,2023,47.13
강릉원주대,수산생명의학과,일반전형,2023,53.83
강릉원주대,수산생명의학과,일반전형,2024,66.67
강릉원주대,수학물리학부,일반전형,2023,46.27
강릉원주대,수학물리학부,일반전형,2024,45.67
강릉원주대,식물생명과학과,일반전형,2023,42.2
강릉원주대,식물생명과학과,일반전형,2024,47
강릉원주대,식품영양학과,일반전형,2023,42.17
강릉원주대,식품영양학과,일반전형,2024,53.67
강릉원주대,신소재금속공학과,일반전형,2023,45.07
강릉원주대,신소재생명화학공학부,일반전형,2024,46
강릉원주대,영어영문학과,일반전형,2023,50.63
강릉원주대,영어영문학과,일반전형,2024,51.67
강릉원주대,유아교육과,일반전형,2024,53.67
강릉원주대,일본학과,일반전형,2024,51.33
강릉원주대,자동차공학과,일반전형,2023,50
강릉원주대,자동차공학과,일반전형,2024,47.33
강릉원주대,자치행정학과,일반전형,2024,31.33
강릉원주대,전기공학과,일반전형,2023,61
강릉원주대,전기공학과,일반전형,2024,40.67
강릉원주대,전자공학과,일반전형,2023,59.33
강릉원주대,전자반도체공학부,일반전형,2024,47
강릉원주대,정보통신공학과,일반전형,2023,53
강릉원주대,정보통신공학과,일반전형,2024,67.67
강릉원주대,조형예술디자인학과(미술),일반전형,2024,49.33
강릉원주대,조형예술디자인학과(섬유디자인),일반전형,2024,53
강릉원주대,중어중문학과,일반전형,2023,51.5
강릉원주대,중어중문학과,일반전형,2024,56.67
강릉원주대,철학과,일반전형,2023,50.5
강릉원주대,철학과,일반전형,2024,58.67
강릉원주대,체육학과,일반전형,2024,55.67
강릉원주대,치위생학과,일반전형,2024,64.67
강릉원주대,치의예과,일반전형,2023,98
강릉원주대,치의예과,일반전형,2024,97.33
강릉원주대,컴퓨터공학과,일반전형,2023,61.27
강릉원주대,컴퓨터공학과,일반전형,2024,59.67
강릉원주대,해양바이오식품학과,일반전형,2023,39
강릉원주대,해양바이오식품학과,일반전형,2024,54.33
강릉원주대,해양생명과학과,일반전형,2023,40
강릉원주대,해양생명과학과,일반전형,2024,51.67
강릉원주대,해양생태환경학과,일반전형,2023,42.47
강릉원주대,해양생태환경학과,일반전형,2024,57
강릉원주대,화학신소재학과,일반전형,2023,41.93
강릉원주대,화학신소재학과,일반전형,2024,51
강릉원주대,환경조경학과,일반전형,2023,46.6
강릉원주대,환경조경학과,일반전형,2024,63.67
강릉원주대,회계학과,일반전형,2023,58.4
강릉원주대,회계학과,일반전형,2024,55
강서대,G2빅데이터경영학과,일반전형,2023,70
강서대,간호학과,일반전형,2023,78
강서대,사회복지학과,일반전형,2023,70
강서대,상담심리학과,일반전형,2023,75
강서대,식품영양학과,일반전형,2023,69
강서대,신학과,일반전형,2023,57
강원대,AI융합학과,일반전형,2023,71.25
강원대,AI융합학과,일반전형,2024,76.38
강원대,가정교육과,일반전형,2023,73
강원대,가정교육과,일반전형,2024,74.25
강원대,간호학과,일반전형,2024,81
강원대,간호학과(인문계열),일반전형,2023,78.75
강원대,간호학과(자연계열),일반전형,2023,77.25
강원대,건축·토목·환경공학부,일반전형,2023,65.5
강원대,건축토목환경공학부,일반전형,2024,73.5
강원대,건축학과(5년제),일반전형,2023,73.5
강원대,건축학과(5년제),일반전형,2024,77.13
강원대,경영·회계학부,일반전형,2023,70.25
강원대,경영회계학부,일반전형,2024,74.63
강원대,경제·정보통계학부,일반전형,2023,68
강원대,경제정보통계학부,일반전형,2024,76.63
강원대,과학교육학부,일반전형,2023,72.5
강원대,과학교육학부,일반전형,2024,74.5
강원대,관광경영학과,일반전형,2023,74
강원대,관광경영학과,일반전형,2024,76.75
강원대,교육학과,일반전형,2023,72
강원대,교육학과,일반전형,2024,76.5
강원대,국어교육과,일반전형,2023,73.75
강원대,국어교육과,일반전형,2024,74.38
강원대,국제무역학과,일반전형,2023,70
강원대,국제무역학과,일반전형,2024,74.5
강원대,기계의용·메카트로닉스공학부,일반전형,2023,66.5
강원대,기계의용메카트로닉스공학과,일반전형,2024,73.63
강원대,동물산업융합학과,일반전형,2023,63.75
강원대,동물산업융합학과,일반전형,2024,72
강원대,동물응용과학과,일반전형,2023,63
강원대,동물응용과학과,일반전형,2024,73
강원대,동물자원과학과,일반전형,2023,63
강원대,동물자원과학과,일반전형,2024,73.5
강원대,디지털밀리터리학과,일반전형,2023,68
강원대,디지털밀리터리학과,일반전형,2024,73.38
강원대,목재·종이과학부,일반전형,2023,63.5
강원대,목재종이과학부,일반전형,2024,73.38
강원대,문화인류학과,일반전형,2023,70.5
강원대,문화인류학과,일반전형,2024,74.88
강원대,물리학과,일반전형,2023,64
강원대,미디어커뮤니케이션학과,일반전형,2023,70.75
강원대,미디어커뮤니케이션학과,일반전형,2024,77.88
강원대,바이오산업공학부,일반전형,2023,65.75
강원대,바이오산업공학부,일반전형,2024,72.63
강원대,배터리융합공학과,일반전형,2023,69.25
강원대,배터리융합공학과,일반전형,2024,74
강원대,부동산학과,일반전형,2023,69.75
강원대,부동산학과,일반전형,2024,75.63
강원대,분자생명과학과,일반전형,2023,67
강원대,분자생명과학과,일반전형,2024,72.25
강원대,사회학과,일반전형,2023,69
강원대,사회학과,일반전형,2024,71.13
강원대,산림과학부,일반전형,2023,67
강원대,산림과학부,일반전형,2024,74.5
강원대,생명건강공학과,일반전형,2023,68.75
강원대,생명건강공학과,일반전형,2024,71.63
강원대,생명과학과,일반전형,2023,67.5
강원대,생명과학과,일반전형,2024,73.25
강원대,생물의소재공학과,일반전형,2023,66
강원대,생물의소재공학과,일반전형,2024,73.38
강원대,생물자원과학부,일반전형,2023,63.25
강원대,생물자원과학부,일반전형,2024,72.63
강원대,생태조경디자인학과,일반전형,2023,66
강원대,생태조경디자인학과,일반전형,2024,76.88
강원대,수의예과,일반전형,2023,97
강원대,수의예과,일반전형,2024,97.5
강원대,수학과,일반전형,2023,66
강원대,수학과,일반전형,2024,73.88
강원대,수학교육과,일반전형,2023,72
강원대,수학교육과,일반전형,2024,72
강원대,스포츠과학과,일반전형,2023,58.75
강원대,스포츠과학과,일반전형,2024,59.25
강원대,약학과,일반전형,2023,96.75
강원대,약학과,일반전형,2024,97.38
강원대,에너지자원·산업공학부,일반전형,2023,67.75
강원대,에너지자원산업공학부,일반전형,2024,73.63
강원대,역사교육과,일반전형,2023,75.5
강원대,역사교육과,일반전형,2024,74.38
강원대,영상문화학과,일반전형,2023,72
강원대,영상문화학과,일반전형,2024,75.38
강원대,영어교육과,일반전형,2023,75.5
강원대,영어교육과,일반전형,2024,76
강원대,원예·농업자원경제학부,일반전형,2023,70.75
강원대,원예농업자원경제학부,일반전형,2024,74.13
강원대,윤리교육과,일반전형,2023,77.25
강원대,윤리교육과,일반전형,2024,77.88
강원대,의생명융합학부,일반전형,2023,64.75
강원대,의생명융합학부,일반전형,2024,77.5
강원대,의예과,일반전형,2023,98.5
강원대,의예과,일반전형,2024,98.75
강원대,인문학부,일반전형,2023,68.25
강원대,인문학부,일반전형,2024,73.25
강원대,일반사회교육과,일반전형,2023,76.5
강원대,일반사회교육과,일반전형,2024,76.88
강원대,자유전공학부(인문계열),일반전형,2023,72
강원대,자유전공학부(인문계열),일반전형,2024,77.25
강원대,자유전공학부(자연계열),일반전형,2023,67
강원대,자유전공학부(자연계열),일반전형,2024,80.25
강원대,전기전자공학과,일반전형,2023,71
강원대,전기전자공학과,일반전형,2024,76.25
강원대,전자공학과,일반전형,2023,70.5
강원대,전자공학과,일반전형,2024,78
강원대,정치외교학과,일반전형,2023,71.75
강원대,정치외교학과,일반전형,2024,75
강원대,지리교육과,일반전형,2023,67.25
강원대,지리교육과,일반전형,2024,75.63
강원대,지역건설공학과,일반전형,2023,62.75
강원대,지역건설공학과,일반전형,2024,72.75
강원대,지질·지구물리학부,일반전형,2023,64
강원대,지질지구물리학부,일반전형,2024,72.88
강원대,체육교육과,일반전형,2023,60
강원대,체육교육과,일반전형,2024,68.88
강원대,컴퓨터공학과,일반전형,2023,72.5
강원대,컴퓨터공학과,일반전형,2024,74.75
강원대,한문교육과,일반전형,2023,67.25
강원대,한문교육과,일반전형,2024,74.25
강원대,행정·심리학부,일반전형,2023,67.25
강원대,행정심리학부,일반전형,2024,76.75
강원대,화공·생물공학부,일반전형,2023,68.75
강원대,화공생물공학부,일반전형,2024,71.75
강원대,화학·생화학부,일반전형,2023,66
강원대,화학생화학부,일반전형,2024,75
강원대,환경융합학부,일반전형,2023,63.75
강원대,환경융합학부,일반전형,2024,70.75
건국대,건축학부,일반전형,2023,86.67
건국대,경영학과,일반전형,2023,87.67
건국대,경제학과,일반전형,2023,88
건국대,교육공학과,일반전형,2023,87.67
건국대,국어국문학과,일반전형,2023,86.67
건국대,국제무역학과,일반전형,2023,87.33
건국대,글로벌비즈니스학과,일반전형,2023,88.33
건국대,기계항공공학부,일반전형,2023,88
건국대,기술경영학과,일반전형,2023,88
건국대,동물자원과학과,일반전형,2023,87.5
건국대,리빙디자인학과,일반전형,2023,74.5
건국대,문화콘텐츠학과,일반전형,2023,86.67
건국대,물리학과,일반전형,2023,87.67
건국대,미디어커뮤니케이션학과,일반전형,2023,87
건국대,미래에너지공학과,일반전형,2023,89.17
건국대,부동산학과,일반전형,2023,88.17
건국대,사학과,일반전형,2023,87
건국대,사회환경공학부,일반전형,2023,86.67
건국대,산림조경학과,일반전형,2023,86.67
건국대,산업공학과,일반전형,2023,87.5
건국대,산업디자인학과,일반전형,2023,86.25
건국대,생명과학특성학과,일반전형,2023,87.83
건국대,생물공학과,일반전형,2023,87.83
건국대,수의예과,일반전형,2023,96.83
건국대,수학과,일반전형,2023,84
건국대,수학교육과,일반전형,2023,84.83
건국대,스마트ICT융합공학과,일반전형,2023,89.5
건국대,스마트운행체공학과,일반전형,2023,87.5
건국대,시스템생명공학과,일반전형,2023,86.67
건국대,식량자원과학과,일반전형,2023,87.67
건국대,식품유통공학과,일반전형,2023,85
건국대,영상영화학과,일반전형,2023,70.5
건국대,영어교육과,일반전형,2023,88
건국대,영어영문학과,일반전형,2023,86.67
건국대,융합생명공학과,일반전형,2023,89.83
건국대,융합인재학과,일반전형,2023,88.33
건국대,음악교육과,일반전형,2023,75.75
건국대,응용통계학과,일반전형,2023,88.33
건국대,의상디자인학과-예체능계,일반전형,2023,74
건국대,의상디자인학과-인문계,일반전형,2023,86.67
건국대,의생명공학과,일반전형,2023,89.67
건국대,일어교육과,일반전형,2023,86
건국대,전기전자공학부,일반전형,2023,88.83
건국대,정치외교학과,일반전형,2023,86.17
건국대,줄기세포재생공학과,일반전형,2023,89.83
건국대,중어중문학과,일반전형,2023,86.67
건국대,지리학과,일반전형,2023,87
건국대,철학과,일반전형,2023,88.17
건국대,체육교육과,일반전형,2023,79
건국대,축산식품생명공학과,일반전형,2023,87.5
건국대,커뮤니케이션디자인학과,일반전형,2023,76.75
건국대,컴퓨터공학부,일반전형,2023,89.83
건국대,행정학과,일반전형,2023,87.17
건국대,현대미술학과,일반전형,2023,63.25
건국대,화장품공학과,일반전형,2023,88.33
건국대,화학공학부,일반전형,2023,88.33
건국대,화학과,일반전형,2023,87.33
건국대,환경보건과학과,일반전형,2023,86.83
경기대,AI컴퓨터공학부 SW안전보안전공,일반전형,2023,78.5
경기대,AI컴퓨터공학부 인공지능전공,일반전형,2023,81.5
경기대,AI컴퓨터공학부 컴퓨터공학전공,일반전형,2023,82
경기대,건축학과(5년제),일반전형,2023,78.5
경기대,경영학부,일반전형,2023,78.5
경기대,경제학부,일반전형,2023,78
경기대,공공안전학부,일반전형,2023,78.5
경기대,공공인재학부,일반전형,2023,77.5
경기대,관광개발경영학과,일반전형,2023,78.5
경기대,관광문화콘텐츠학과,일반전형,2023,79.75
경기대,국어국문학과,일반전형,2023,77.75
경기대,글로벌어문학부,일반전형,2023,78.5
경기대,기계시스템공학부,일반전형,2023,79.5
경기대,디자인비즈학부,일반전형,2023,79
경기대,문헌정보학과,일반전형,2023,78.75
경기대,미디어영상학과,일반전형,2023,78.75
경기대,바이오융합학부,일반전형,2023,79.5
경기대,법학과,일반전형,2023,83.5
경기대,사학과,일반전형,2023,79.75
경기대,사회에너지시스템공학과,일반전형,2023,81
경기대,산업경영정보공학과,일반전형,2023,82
경기대,수학과,일반전형,2023,79.5
경기대,스마트시티공학부,일반전형,2023,81
경기대,스포츠과학부,일반전형,2023,84.5
경기대,시큐리티매니지먼트학과,일반전형,2023,82
경기대,영어영문학과,일반전형,2023,78
경기대,유아교육과,일반전형,2023,78.25
경기대,융합에너지시스템공학부,일반전형,2023,78.25
경기대,전자공학부,일반전형,2023,80.75
경기대,체육학과,일반전형,2023,79.5
경기대,화학과,일반전형,2023,81
경기대,휴먼서비스학부,일반전형,2023,78.25
경남대,경호보안학과,일반전형,2024,90
경남대,작업치료학과,일반전형,2023,97
경북대,가정교육과,일반전형,2023,77.07
경북대,간호학과,일반전형,2023,85.43
경북대,건설방재공학과,일반전형,2023,48
경북대,건축학부(건축공학전공),일반전형,2023,80.47
경북대,건축학부(건축학전공),일반전형,2023,82.03
경북대,경영학부,일반전형,2023,83.33
경북대,경제통상학부,일반전형,2023,81.83
경북대,고고인류학과,일반전형,2023,76
경북대,고분자공학과,일반전형,2023,81.5
경북대,곤충생명과학과,일반전형,2023,44.57
경북대,관광학과,일반전형,2023,62.7
경북대,교육학과,일반전형,2023,78.67
경북대,국어교육과,일반전형,2023,81.27
경북대,국어국문학과,일반전형,2023,79.37
경북대,기계공학부,일반전형,2023,81.33
경북대,노어노문학과,일반전형,2023,75.93
경북대,농업토목생물산업공학부,일반전형,2023,75.63
경북대,독어독문학과,일반전형,2023,76.4
경북대,동물생명공학과,일반전형,2023,49.07
경북대,디자인학과,일반전형,2023,52.2
경북대,말/특수동물학과,일반전형,2023,53.5
경북대,문헌정보학과,일반전형,2023,77.77
경북대,물리교육과,일반전형,2023,83
경북대,물리학과,일반전형,2023,78.77
경북대,미디어커뮤니케이션학과,일반전형,2023,79.67
경북대,미술학과,일반전형,2023,47.4
경북대,바이오섬유소재학과,일반전형,2023,76.33
경북대,불어불문학과,일반전형,2023,77.43
경북대,사학과,일반전형,2023,78.6
경북대,사회복지학부,일반전형,2023,78.07
경북대,사회학과,일반전형,2023,79.3
경북대,산림과학ㆍ조경학부,일반전형,2023,75.67
경북대,산림생태보호학과,일반전형,2023,51.5
경북대,생명과학부(생명공학전공),일반전형,2023,81.87
경북대,생명과학부(생물학전공),일반전형,2023,79.3
경북대,섬유시스템공학과,일반전형,2023,77.17
경북대,섬유패션디자인학부,일반전형,2023,45.5
경북대,섬유패션디자인학부(패션디자인전공),일반전형,2023,54.7
경북대,소프트웨어학과,일반전형,2023,64.13
경북대,수의예과,일반전형,2023,95.5
경북대,수학과,일반전형,2023,81.47
경북대,수학교육과,일반전형,2023,84.83
경북대,스마트플랜트공학과,일반전형,2023,52
경북대,식물의학과,일반전형,2023,75.33
경북대,식물자원학과,일반전형,2023,47.83
경북대,식품공학부,일반전형,2023,77
경북대,식품영양학과,일반전형,2023,78.5
경북대,식품외식산업학과,일반전형,2023,52.67
경북대,식품자원경제학과,일반전형,2023,78.67
경북대,신소재공학부,일반전형,2023,81.27
경북대,심리학과,일반전형,2023,79
경북대,아동학부,일반전형,2023,74.83
경북대,약학과,일반전형,2023,95.63
경북대,에너지공학부,일반전형,2023,81.8
경북대,에너지신소재화학공학부,일반전형,2023,53.37
경북대,역사교육과,일반전형,2023,80.93
경북대,영어교육과,일반전형,2023,81.17
경북대,영어영문학과,일반전형,2023,78
경북대,원예과학과,일반전형,2023,74.17
경북대,위치정보시스템학과,일반전형,2023,48.6
경북대,유럽어교육학부_독어교육학과,일반전형,2023,76.37
경북대,유럽어교육학부-불어교육학과,일반전형,2023,75.8
경북대,윤리교육과,일반전형,2023,80.17
경북대,음악학과,일반전형,2023,36.47
경북대,응용생명과학부,일반전형,2023,77.53
경북대,응용화학과,일반전형,2023,82.67
경북대,의류학과,일반전형,2023,74.27
경북대,의예과,일반전형,2023,98.67
경북대,인문사회자율전공,일반전형,2023,80.5
경북대,일반사회교육과,일반전형,2023,81.6
경북대,일어일문학과,일반전형,2023,76.6
경북대,자동차공학부,일반전형,2023,50.83
경북대,자연과학자율전공,일반전형,2023,85.2
경북대,전기공학과,일반전형,2023,83.03
경북대,전자공학부,일반전형,2023,84.83
경북대,전자공학부,일반전형,2023,87.67
경북대,전자공학부 모바일공학전공,일반전형,2023,93.33
경북대,정밀기계공학과,일반전형,2023,54.6
경북대,정치외교학과,일반전형,2023,78.73
경북대,중어중문학과,일반전형,2023,77.57
경북대,지구과학교육과,일반전형,2023,84.63
경북대,지구시스템과학부,일반전형,2023,79.17
경북대,지리교육과,일반전형,2023,79.07
경북대,지리학과,일반전형,2023,76.47
경북대,철학과,일반전형,2023,78.97
경북대,체육교육과,일반전형,2023,80.5
경북대,체육학과,일반전형,2023,44.6
경북대,축산학과,일반전형,2023,45.33
경북대,치위생학과,일반전형,2023,60.8
경북대,치의예과,일반전형,2023,97.33
경북대,컴퓨터학부,일반전형,2023,84.07
경북대,컴퓨터학부,일반전형,2023,84.83
경북대,컴퓨터학부(글로벌소프트웨어융합전공),일반전형,2023,84.5
경북대,토목공학과,일반전형,2023,78.87
경북대,통계학과,일반전형,2023,81.27
경북대,한문학과,일반전형,2023,76.5
경북대,행정학부,일반전형,2023,81.5
경북대,화학공학과,일반전형,2023,83.43
경북대,화학과,일반전형,2023,79.93
경북대,화학교육과,일반전형,2023,81.47
경북대,환경공학과,일반전형,2023,79.67
경북대,환경안전공학과,일반전형,2023,50.13
경상국립대,간호학과,일반전형,2023,73.17
경상국립대,간호학과,일반전형,2024,74.67
경상국립대,간호학과(지역),일반전형,2023,75.83
경상국립대,건설시스템공학과,일반전형,2023,63.67
경상국립대,건설시스템공학과,일반전형,2024,56.67
경상국립대,건축공학부,일반전형,2023,65
경상국립대,건축공학부,일반전형,2024,64.17
경상국립대,건축학과,일반전형,2023,64.67
경상국립대,건축학과,일반전형,2024,68
경상국립대,경영정보학과,일반전형,2023,62.67
경상국립대,경영정보학과,일반전형,2024,65.83
경상국립대,경영학부,일반전형,2023,69.83
경상국립대,경영학부,일반전형,2024,67.83
경상국립대,경제학부,일반전형,2023,71.5
경상국립대,경제학부,일반전형,2024,63.17
경상국립대,교육학과,일반전형,2023,73
경상국립대,교육학과,일반전형,2024,71
경상국립대,국어교육과,일반전형,2023,74
경상국립대,국어교육과,일반전형,2024,61.5
경상국립대,국어국문학과,일반전형,2023,65
경상국립대,국어국문학과,일반전형,2024,65.67
경상국립대,국제통상학과,일반전형,2024,60.67
경상국립대,국제통상학부,일반전형,2023,60.67
경상국립대,기계공학부,일반전형,2023,66
경상국립대,기계공학부,일반전형,2024,69.33
