대학명,학과명,전형명,년도,합격 등급
부산외대,사회체육학과,교과면접전형,2023,4.8
부산외대,상담심리학과,일반고교과전형,2023,4.4
부산외대,상담심리학과,교과면접전형,2023,4.3
부산외대,소프트웨어학부,일반고교과전형,2023,5.3
부산외대,소프트웨어학부,교과면접전형,2023,3.5
부산외대,스페인어과,일반고교과전형,2023,3.9
부산외대,스페인어과,교과면접전형,2023,4.9
부산외대,스포츠재활전공,교과면접전형,2025,4.4
부산외대,스포츠재활전공,교과면접전형,2024,3.4
부산외대,스포츠재활전공,체육경기실적우수자전형,2024,4.1
부산외대,스포츠재활전공,체육실기우수자전형,2024,4.9
부산외대,스포츠재활학과,교과면접전형,2023,4.3
부산외대,아세안학부,일반고교과전형,2023,4.8
부산외대,아세안학부,교과면접전형,2023,4.5
부산외대,영상콘텐츠융합학과,일반고교과전형,2023,3.9
부산외대,영상콘텐츠융합학과,교과면접전형,2023,4.8
부산외대,영어학부,일반고교과전형,2023,3.6
부산외대,영어학부,교과면접전형,2023,4.4
부산외대,유럽학부,일반고교과전형,2023,5
부산외대,유럽학부,교과면접전형,2023,5.8
부산외대,일본어융합학부,일반고교과전형,2023,3.3
부산외대,일본어융합학부,교과면접전형,2023,3.8
부산외대,전자로봇·보안학부,일반고교과전형,2023,5.7
부산외대,전자로봇·보안학부,교과면접전형,2023,
부산외대,중국학부,일반고교과전형,2023,4.1
부산외대,중국학부,교과면접전형,2023,4.5
부산외대,중동학부,일반고교과전형,2023,5.5
부산외대,중동학부,교과면접전형,2023,4.1
부산외대,컴퓨터공학부,일반고교과전형,2023,5
부산외대,컴퓨터공학부,교과면접전형,2023,
부산외대,통합모집(자유전공),일반고교과전형,2025,4.6
부산외대,통합모집(자유전공),교과면접전형,2025,5.3
부산외대,통합모집(자유전공),일반고교과전형,2024,4.6
부산외대,통합모집(자유전공),교과면접전형,2024,5.2
부산외대,항공서비스전공,일반고교과전형,2025,3
부산외대,항공서비스전공,교과면접전형,2025,4.5
부산외대,항공서비스전공,교과면접전형,2024,4.9
부산외대,항공서비스학과,교과면접전형,2023,4.9
부산외대,호텔·관광학부,일반고교과전형,2023,5.4
부산외대,호텔·관광학부,교과면접전형,2023,4.6
부산장신대,신학과,추천제전형,2025,5
부산장신대,신학과,추천제전형,2024,5
부산장신대,신학과,추천제전형,2023,6
부산장신대,특수교육과,일반전형,2025,6
부산장신대,특수교육과,일반전형,2024,4
부산장신대,특수교육과,일반전형,2023,5
삼육대,간호학과,학교장추천전형,2025,2.22
삼육대,간호학과,학교장추천전형,2024,2.14
삼육대,간호학과,일반전형,2023,1.53
삼육대,간호학과,학생부교과우수자전형,2023,2.13
삼육대,건축학과(4년제),학교장추천전형,2024,3.68
삼육대,건축학과(4년제),일반전형,2023,
삼육대,건축학과(4년제),학생부교과우수자전형,2023,4.25
삼육대,건축학과(5년제),학교장추천전형,2025,3.28
삼육대,건축학과(5년제),학교장추천전형,2024,3.44
삼육대,건축학과(5년제),일반전형,2023,2.98
삼육대,건축학과(5년제),학생부교과우수자전형,2023,3.82
삼육대,경영학과,학교장추천전형,2025,3.27
삼육대,경영학과,학교장추천전형,2024,3.06
삼육대,경영학과,일반전형,2023,2.07
삼육대,경영학과,학생부교과우수자전형,2023,3.4
삼육대,글로벌한국학과,학교장추천전형,2025,3.63
삼육대,글로벌한국학과,학교장추천전형,2024,3.33
삼육대,글로벌한국학과,일반전형,2023,3.33
삼육대,글로벌한국학과,학생부교과우수자전형,2023,3.76
삼육대,데이터클라우드공학과,학교장추천전형,2025,3.48
삼육대,동물자원과학과,학교장추천전형,2025,3.69
삼육대,동물자원과학과,학교장추천전형,2024,3.28
삼육대,동물자원과학과,일반전형,2023,
삼육대,동물자원과학과,학생부교과우수자전형,2023,3.59
삼육대,물리치료학과,학교장추천전형,2025,2.55
삼육대,물리치료학과,학교장추천전형,2024,2.6
삼육대,물리치료학과,일반전형,2023,1.66
삼육대,물리치료학과,학생부교과우수자전형,2023,2.64
삼육대,바이오융합공학과,학교장추천전형,2025,3.26
삼육대,바이오융합공학과,학교장추천전형,2024,3.26
삼육대,바이오융합공학과,일반전형,2023,2.37
삼육대,바이오융합공학과,학생부교과우수자전형,2023,3.64
삼육대,보건관리학과,학교장추천전형,2025,3.37
삼육대,보건관리학과,학교장추천전형,2024,3.21
삼육대,보건관리학과,일반전형,2023,3.21
삼육대,보건관리학과,학생부교과우수자전형,2023,3.51
삼육대,빅데이터클라우드공학과,학교장추천전형,2024,3.65
삼육대,사회복지학과,학교장추천전형,2025,3.32
삼육대,사회복지학과,학교장추천전형,2024,3.48
삼육대,사회복지학과,일반전형,2023,3.09
삼육대,사회복지학과,학생부교과우수자전형,2023,3.55
삼육대,상담심리학과,학교장추천전형,2025,3.1
삼육대,상담심리학과,학교장추천전형,2024,3.26
삼육대,상담심리학과,일반전형,2023,2.38
삼육대,상담심리학과,학생부교과우수자전형,2023,3.65
삼육대,생활체육학과,일반전형,2023,3.67
삼육대,식품영양학과,학교장추천전형,2025,3.17
삼육대,식품영양학과,학교장추천전형,2024,3.4
삼육대,식품영양학과,일반전형,2023,2.37
삼육대,식품영양학과,학생부교과우수자전형,2023,4.1
삼육대,아트앤디자인학과,일반전형,2023,4.83
삼육대,약학과,학교장추천전형,2025,1.31
삼육대,약학과,학교장추천전형,2024,1.26
삼육대,약학과,일반전형,2023,1
삼육대,약학과,학생부교과우수자전형,2023,1.09
삼육대,영어영문학과,학교장추천전형,2025,3.36
삼육대,영어영문학과,학교장추천전형,2024,3.39
삼육대,영어영문학과,일반전형,2023,2.84
삼육대,영어영문학과,학생부교과우수자전형,2023,3.68
삼육대,유아교육과,학교장추천전형,2025,3.25
삼육대,유아교육과,학교장추천전형,2024,4.01
삼육대,유아교육과,일반전형,2023,2.8
삼육대,유아교육과,학생부교과우수자전형,2023,3.12
삼육대,인공지능융합학부,학교장추천전형,2025,3.42
삼육대,인공지능융합학부,학교장추천전형,2024,3.36
삼육대,인공지능융합학부,일반전형,2023,3.24
삼육대,인공지능융합학부,학생부교과우수자전형,2023,3.84
삼육대,컴퓨터공학부,학교장추천전형,2025,3.19
삼육대,컴퓨터공학부,학교장추천전형,2024,3.32
삼육대,컴퓨터공학부,일반전형,2023,3.75
삼육대,컴퓨터공학부,학생부교과우수자전형,2023,3.95
삼육대,항공관광외국어학부,학교장추천전형,2025,3.27
삼육대,항공관광외국어학부,학교장추천전형,2024,3.34
삼육대,항공관광외국어학부,일반전형,2023,3.6
삼육대,화학생명과학과,학교장추천전형,2025,3.46
삼육대,화학생명과학과,학교장추천전형,2024,3.06
삼육대,화학생명과학과,일반전형,2023,3.23
삼육대,화학생명과학과,학생부교과우수자전형,2023,3.85
삼육대,환경디자인원예학과,학교장추천전형,2025,3.37
삼육대,환경디자인원예학과,학교장추천전형,2024,3.59
삼육대,환경디자인원예학과,일반전형,2023,3.26
삼육대,환경디자인원예학과,학생부교과우수자전형,2023,4.17
상명대,가족복지학과,고교추천전형,2025,2.87
상명대,가족복지학과,고교추천전형,2024,2.96
상명대,가족복지학과,고교추천전형,2023,3.02
상명대,게임전공,고교추천전형,2025,2.89
상명대,게임전공,고교추천전형,2024,2.87
상명대,게임전공,고교추천전형,2023,3.06
상명대,경영학부,고교추천전형,2025,2.84
상명대,경영학부,고교추천전형,2024,3.59
상명대,경영학부,고교추천전형,2023,2.58
상명대,경제금융학부,고교추천전형,2025,2.79
상명대,경제금융학부,고교추천전형,2024,2.82
상명대,경제금융학부,고교추천전형,2023,2.94
상명대,공간환경학부,고교추천전형,2025,2.84
상명대,공간환경학부,고교추천전형,2024,2.96
상명대,공간환경학부,고교추천전형,2023,3.03
상명대,교육학과,고교추천전형,2025,2.73
상명대,교육학과,고교추천전형,2024,2.32
상명대,교육학과,고교추천전형,2023,2.52
상명대,국가안보학과,고교추천전형,2025,4.18
상명대,국가안보학과,고교추천전형,2024,4.4
상명대,국가안보학과,고교추천전형,2023,4.01
상명대,국어교육과,고교추천전형,2025,2.93
상명대,국어교육과,고교추천전형,2024,2.35
상명대,국어교육과,고교추천전형,2023,2.42
상명대,글로벌경영학과,고교추천전형,2025,2.9
상명대,글로벌경영학과,고교추천전형,2024,2.91
상명대,글로벌경영학과,고교추천전형,2023,2.75
상명대,문헌정보학전공,고교추천전형,2025,2.93
상명대,문헌정보학전공,고교추천전형,2024,2.62
상명대,문헌정보학전공,고교추천전형,2023,2.84
상명대,생명공학전공,고교추천전형,2025,2.5
상명대,생명공학전공,고교추천전형,2024,2.37
상명대,생명공학전공,고교추천전형,2023,2.51
상명대,수학교육과,고교추천전형,2025,2.39
상명대,수학교육과,고교추천전형,2024,2.52
상명대,수학교육과,고교추천전형,2023,2.45
상명대,식품영양학전공,고교추천전형,2025,2.9
상명대,식품영양학전공,고교추천전형,2024,2.69
상명대,식품영양학전공,고교추천전형,2023,2.81
상명대,애니메이션전공,고교추천전형,2025,2.49
상명대,애니메이션전공,고교추천전형,2024,2.73
상명대,애니메이션전공,고교추천전형,2023,2.4
상명대,역사콘텐츠전공,고교추천전형,2025,2.73
상명대,역사콘텐츠전공,고교추천전형,2024,2.8
상명대,역사콘텐츠전공,고교추천전형,2023,2.92
상명대,영어교육과,고교추천전형,2025,2.63
상명대,영어교육과,고교추천전형,2024,2.72
상명대,영어교육과,고교추천전형,2023,2.56
상명대,의류학전공,고교추천전형,2025,2.52
상명대,의류학전공,고교추천전형,2024,2.89
상명대,의류학전공,고교추천전형,2023,2.6
상명대,자유전공(IT계열),고교추천전형,2025,3.08
상명대,자유전공(경영경제계열),고교추천전형,2025,3.26
상명대,자유전공(예체능계열),고교추천전형,2025,3.4
상명대,자유전공(이공계열),고교추천전형,2025,2.9
상명대,자유전공(인문사회계열),고교추천전형,2025,3.03
상명대,전기공학전공,고교추천전형,2025,2.71
상명대,전기공학전공,고교추천전형,2024,2.68
상명대,전기공학전공,고교추천전형,2023,2.95
상명대,지능IOT융합전공,고교추천전형,2023,2.9
상명대,지능데이터융합학부-핀테크/빅데이터융합/스마트생산,고교추천전형,2023,3.37
상명대,지적재산권전공,고교추천전형,2025,2.95
상명대,지적재산권전공,고교추천전형,2024,2.84
상명대,지적재산권전공,고교추천전형,2023,2.95
상명대,컴퓨터과학전공,고교추천전형,2025,3
상명대,컴퓨터과학전공,고교추천전형,2024,2.98
상명대,컴퓨터과학전공,고교추천전형,2023,2.75
상명대,핀테크/빅데이터융합/스마트생산전공,고교추천전형,2024,3.06
상명대,핀테크전공·빅데이터융합전공·스마트생산전공,고교추천전형,2025,2.83
상명대,한일문화콘텐츠전공,고교추천전형,2025,2.96
상명대,한일문화콘텐츠전공,고교추천전형,2024,2.71
상명대,한일문화콘텐츠전공,고교추천전형,2023,2.8
상명대,행정학부,고교추천전형,2025,2.92
상명대,행정학부,고교추천전형,2024,3.07
상명대,행정학부,고교추천전형,2023,2.8
상명대,화공신소재전공,고교추천전형,2025,2.46
상명대,화공신소재전공,고교추천전형,2024,2.53
상명대,화공신소재전공,고교추천전형,2023,2.69
상명대,화학에너지공학전공,고교추천전형,2025,2.58
상명대,화학에너지공학전공,고교추천전형,2024,2.73
상명대,화학에너지공학전공,고교추천전형,2023,2.55
상명대,휴먼지능정보공학전공,고교추천전형,2025,2.93
상명대,휴먼지능정보공학전공,고교추천전형,2024,3
상명대,휴먼지능정보공학전공,고교추천전형,2023,3.04
상명대(천안),AI모빌리티공학과,학생부교과전형,2025,4.94
상명대(천안),ARVR미디어디자인전공,학생부교과전형,2024,3.36
상명대(천안),ARㆍVR미디어디자인전공,학생부교과전형,2025,3.6
상명대(천안),ARㆍVR미디어디자인전공,학생부교과전형,2023,3.67
상명대(천안),간호학과,학생부교과전형,2025,2.9
상명대(천안),간호학과,학생부교과전형,2024,2.97
상명대(천안),간호학과,학생부교과전형,2023,2.99
상명대(천안),건설시스템공학과,학생부교과전형,2025,4.67
상명대(천안),건설시스템공학과,학생부교과전형,2024,4.86
상명대(천안),건설시스템공학과,학생부교과전형,2023,4.85
상명대(천안),경영공학과,학생부교과전형,2025,4.49
상명대(천안),경영공학과,학생부교과전형,2024,4.83
상명대(천안),경영공학과,학생부교과전형,2023,4.69
상명대(천안),그린스마트시티학과,학생부교과전형,2025,4.26
상명대(천안),그린스마트시티학과,학생부교과전형,2024,4.49
상명대(천안),그린스마트시티학과,학생부교과전형,2023,4.38
상명대(천안),그린화학공학과,학생부교과전형,2025,4.11
상명대(천안),그린화학공학과,학생부교과전형,2024,4.89
상명대(천안),그린화학공학과,학생부교과전형,2023,4.45
상명대(천안),글로벌금융경영학부,학생부교과전형,2025,4.04
상명대(천안),글로벌금융경영학부,학생부교과전형,2024,4.37
상명대(천안),글로벌금융경영학부,학생부교과전형,2023,4.25
상명대(천안),글로벌지역학부,학생부교과전형,2025,4.34
상명대(천안),글로벌지역학부,학생부교과전형,2024,4.59
상명대(천안),글로벌지역학부,학생부교과전형,2023,4.5
상명대(천안),문화예술경영전공,학생부교과전형,2025,3.18
상명대(천안),문화예술경영전공,학생부교과전형,2024,3.62
상명대(천안),문화예술경영전공,학생부교과전형,2023,3.91
상명대(천안),소프트웨어학과,학생부교과전형,2025,4.02
상명대(천안),소프트웨어학과,학생부교과전형,2024,4.07
상명대(천안),소프트웨어학과,학생부교과전형,2023,4.28
상명대(천안),스마트정보통신공학과,학생부교과전형,2025,4.58
상명대(천안),스마트정보통신공학과,학생부교과전형,2024,4.68
상명대(천안),스마트정보통신공학과,학생부교과전형,2023,4.92
상명대(천안),시스템반도체공학과,학생부교과전형,2025,4.15
상명대(천안),시스템반도체공학과,학생부교과전형,2024,4.67
상명대(천안),시스템반도체공학과,학생부교과전형,2023,4.52
상명대(천안),식물식품공학과,학생부교과전형,2023,4.25
상명대(천안),식품공학과,학생부교과전형,2025,3.89
상명대(천안),식품공학과,학생부교과전형,2024,4.09
상명대(천안),자유전공(공학계열),학생부교과전형,2025,4.64
상명대(천안),자유전공(아트&컬처),학생부교과전형,2025,3.49
상명대(천안),전자공학과,학생부교과전형,2025,4.22
상명대(천안),전자공학과,학생부교과전형,2024,4.46
상명대(천안),전자공학과,학생부교과전형,2023,4.83
상명대(천안),정보보안공학과,학생부교과전형,2025,4.36
상명대(천안),정보보안공학과,학생부교과전형,2024,4.67
상명대(천안),정보보안공학과,학생부교과전형,2023,4.44
상명대(천안),한국언어문화전공,학생부교과전형,2025,4.29
상명대(천안),한국언어문화전공,학생부교과전형,2024,4.52
상명대(천안),한국언어문화전공,학생부교과전형,2023,4.7
상명대(천안),휴먼지능로봇공학과,학생부교과전형,2025,4.69
상명대(천안),휴먼지능로봇공학과,학생부교과전형,2024,4.82
상명대(천안),휴먼지능로봇공학과,학생부교과전형,2023,4.87
상지대,간호학과,교과일반전형,2025,2.98
상지대,간호학과,교과강원인재전형,2025,2.67
상지대,간호학과,교과강원인재균형전형,2025,4.85
상지대,간호학과,교과일반전형,2024,3.35
상지대,간호학과,교과강원인재전형,2024,3.5
상지대,간호학과,교과강원인재균형전형,2024,
상지대,간호학과,교과일반전형,2023,3.72
상지대,간호학과,교과강원인재전형,2023,3.78
상지대,건설환경공학과,교과일반전형,2025,5.38
상지대,건설환경공학과,교과강원인재전형,2025,3.45
상지대,건설환경공학과,교과일반전형,2024,7.27
상지대,건설환경공학과,교과일반전형,2023,6.44
상지대,경영학과,교과일반전형,2025,5.03
상지대,경영학과,교과강원인재전형,2025,4.95
상지대,경영학과,교과일반전형,2024,5.82
상지대,경영학과,교과강원인재전형,2024,5.47
상지대,경영학과,교과일반전형,2023,6.2
상지대,경찰법학과,교과일반전형,2025,4.88
상지대,경찰법학과,교과일반전형,2024,5.42
상지대,경찰법학과,교과강원인재전형,2024,5.57
상지대,경찰법학과,교과일반전형,2023,5.98
상지대,국제경영학과,교과일반전형,2025,6.86
상지대,국제경영학과,교과강원인재전형,2025,
상지대,국제경영학과,교과일반전형,2024,6.39
상지대,국제경영학과,교과일반전형,2023,7.19
상지대,군사학과,교과일반전형,2025,5.48
상지대,군사학과,교과강원인재전형,2025,
상지대,군사학과,교과일반전형,2024,5.61
상지대,군사학과,교과강원인재전형,2024,5.42
상지대,군사학과,교과일반전형,2023,6.42
상지대,동물자원학과,교과일반전형,2025,5.21
상지대,동물자원학과,교과강원인재전형,2025,4.74
상지대,동물자원학과,교과일반전형,2024,6.26
상지대,동물자원학과,교과강원인재전형,2024,
상지대,동물자원학과,교과일반전형,2023,5.74
상지대,동물자원학과,교과강원인재전형,2023,6.41
상지대,만화애니메이션학과,교과일반전형,2025,3.22
상지대,만화애니메이션학과,교과일반전형,2024,5
상지대,만화애니메이션학과,교과일반전형,2023,5.76
상지대,문화콘텐츠학과,교과일반전형,2025,6.07
상지대,문화콘텐츠학과,교과강원인재전형,2025,4.61
상지대,문화콘텐츠학과,교과일반전형,2024,6.38
상지대,문화콘텐츠학과,교과강원인재전형,2024,5.22
상지대,문화콘텐츠학과,교과일반전형,2023,6.04
상지대,물리치료학과,교과일반전형,2025,2.5
상지대,물리치료학과,교과강원인재전형,2025,2.5
상지대,물리치료학과,교과일반전형,2024,2.41
상지대,물리치료학과,교과강원인재전형,2024,2.82
상지대,물리치료학과,교과일반전형,2023,2.7
상지대,물리치료학과,교과강원인재전형,2023,3.65
상지대,미디어영상광고학과,교과일반전형,2025,5.67
상지대,미디어영상광고학과,교과일반전형,2024,5.71
상지대,미디어영상광고학과,교과일반전형,2023,5.63
상지대,미디어영상광고학과,교과강원인재전형,2023,6.56
상지대,보건계열,교과일반전형,2025,5.27
상지대,보건계열,교과강원인재전형,2025,4.24
상지대,보건계열,교과일반전형,2024,5.57
상지대,보건계열,교과강원인재전형,2024,6.55
상지대,보건계열,교과일반전형,2023,5.93
상지대,보건계열,교과강원인재전형,2023,6.47
상지대,사회복지학과,교과일반전형,2025,4.59
상지대,사회복지학과,교과강원인재전형,2025,5.27
상지대,사회복지학과,교과일반전형,2024,5.79
상지대,사회복지학과,교과강원인재전형,2024,5.78
상지대,사회복지학과,교과일반전형,2023,5.63
상지대,사회복지학과,교과강원인재전형,2023,5.94
상지대,소방공학과,교과일반전형,2025,5.72
상지대,소방공학과,교과강원인재전형,2025,4.36
상지대,소방공학과,교과일반전형,2024,5.9
상지대,소방공학과,교과강원인재전형,2024,6.03
상지대,소방공학과,교과일반전형,2023,5.95
상지대,소방공학과,교과강원인재전형,2023,6.19
상지대,소프트웨어학과,교과일반전형,2025,6.1
상지대,소프트웨어학과,교과강원인재전형,2025,6.17
상지대,스마트팜생명과학과,교과일반전형,2025,5.32
상지대,스마트팜생명과학과,교과강원인재전형,2025,6.89
상지대,스마트팜생명과학과,교과일반전형,2024,5.85
상지대,스마트팜생명과학과,교과강원인재전형,2024,4.67
상지대,스마트팜생명과학과,교과일반전형,2023,5.6
상지대,유아교육학과,교과일반전형,2025,4.83
상지대,유아교육학과,교과강원인재전형,2025,5.42
상지대,유아교육학과,교과일반전형,2024,5.39
상지대,유아교육학과,교과강원인재전형,2024,5
상지대,유아교육학과,교과일반전형,2023,5.02
상지대,유아교육학과,교과강원인재전형,2023,4.82
상지대,임상병리학과,교과일반전형,2025,3.48
상지대,임상병리학과,교과강원인재전형,2025,3.19
상지대,임상병리학과,교과일반전형,2024,3.73
상지대,임상병리학과,교과강원인재전형,2024,3.89
상지대,임상병리학과,교과일반전형,2023,3.84
상지대,임상병리학과,교과강원인재전형,2023,4.85
상지대,자유전공학부,교과일반전형,2025,6.28
상지대,자유전공학부,교과강원인재전형,2025,616
상지대,자유전공학부,교과일반전형,2024,6.16
상지대,자유전공학부,교과강원인재전형,2024,6.35
상지대,자유전공학부,교과일반전형,2023,6.92
상지대,자유전공학부,교과강원인재전형,2023,6.87
상지대,작업치료학과,교과일반전형,2025,4.71
상지대,작업치료학과,교과강원인재전형,2025,4.91
상지대,작업치료학과,교과일반전형,2024,4.66
상지대,작업치료학과,교과강원인재전형,2024,2.95
상지대,작업치료학과,교과일반전형,2023,5.11
상지대,작업치료학과,교과강원인재전형,2023,5.35
상지대,전기전자공학과,교과일반전형,2025,5.43
상지대,전기전자공학과,교과강원인재전형,2025,6.8
상지대,전기전자공학과,교과일반전형,2024,6.33
상지대,전기전자공학과,교과강원인재전형,2024,
상지대,전기전자공학과,교과일반전형,2023,6.21
상지대,조경산림학과,교과일반전형,2025,4.88
상지대,조경산림학과,교과일반전형,2024,5.8
상지대,조경산림학과,교과일반전형,2023,5.33
상지대,컴퓨터공학과,교과일반전형,2025,6.13
상지대,컴퓨터공학과,교과강원인재전형,2025,5.13
상지대,컴퓨터공학과,교과일반전형,2024,5.74
상지대,컴퓨터공학과,교과강원인재전형,2024,5.44
상지대,컴퓨터공학과,교과일반전형,2023,6.49
상지대,한의예과,교과일반전형,2025,1.13
상지대,한의예과,교과강원인재전형,2025,2.18
상지대,한의예과,교과강원인재균형전형,2025,1.73
상지대,한의예과,교과일반전형,2024,1.19
상지대,한의예과,교과강원인재전형,2024,1.04
상지대,한의예과,교과강원인재균형전형,2024,
상지대,한의예과,교과일반전형,2023,1.26
상지대,호텔항공관광경영학과,교과일반전형,2025,5.61
상지대,호텔항공관광경영학과,교과일반전형,2024,6.03
상지대,호텔항공관광경영학과,교과일반전형,2023,5.67
서강대,AI기반자유전공학부,지역균형전형,2025,1.48
서강대,Science기반자유전공학부,지역균형전형,2025,1.7
서강대,경영학부,지역균형전형,2025,1.5
서강대,경영학부,지역균형전형,2024,1.8
서강대,경영학부,고교장추천전형,2023,1.49
서강대,경제학과,지역균형전형,2025,1.63
서강대,경제학과,지역균형전형,2024,1.47
서강대,경제학과,고교장추천전형,2023,1.6
서강대,글로벌한국학부,지역균형전형,2025,
서강대,글로벌한국학부,지역균형전형,2024,4.01
서강대,기계공학과,지역균형전형,2025,1.49
서강대,기계공학과,지역균형전형,2024,1.57
서강대,기계공학과,고교장추천전형,2023,1.69
서강대,물리학과,지역균형전형,2025,1.63
서강대,물리학과,지역균형전형,2024,1.56
서강대,물리학과,고교장추천전형,2023,1.81
서강대,사회과학부,지역균형전형,2025,1.68
서강대,사회과학부,지역균형전형,2024,1.42
서강대,사회과학부,고교장추천전형,2023,1.58
서강대,생명과학과,지역균형전형,2025,1.45
서강대,생명과학과,지역균형전형,2024,1.4
서강대,생명과학과,고교장추천전형,2023,1.51
서강대,수학과,지역균형전형,2025,1.52
서강대,수학과,지역균형전형,2024,1.67
서강대,수학과,고교장추천전형,2023,1.77
서강대,시스템반도체공학과,지역균형전형,2025,
서강대,시스템반도체공학과,지역균형전형,2024,1.68
서강대,시스템반도체공학과,고교장추천전형,2023,
서강대,영문학부,지역균형전형,2025,1.68
서강대,영문학부,지역균형전형,2024,2.06
서강대,영문학부,고교장추천전형,2023,1.65
서강대,유럽문화학과,지역균형전형,2025,1.67
서강대,유럽문화학과,지역균형전형,2024,1.7
서강대,유럽문화학과,고교장추천전형,2023,1.72
서강대,인공지능학과,지역균형전형,2025,
서강대,인공지능학과,지역균형전형,2024,1.83
서강대,인공지능학과,고교장추천전형,2023,
서강대,인문학기반자유전공학부,지역균형전형,2025,1.64
서강대,인문학부,지역균형전형,2025,1.66
서강대,인문학부,지역균형전형,2024,1.63
서강대,인문학부,고교장추천전형,2023,1.66
서강대,전자공학과,지역균형전형,2025,1.46
서강대,전자공학과,지역균형전형,2024,1.39
서강대,전자공학과,고교장추천전형,2023,1.54
서강대,중국문화학과,지역균형전형,2025,1.71
서강대,중국문화학과,지역균형전형,2024,1.61
서강대,중국문화학과,고교장추천전형,2023,1.87
서강대,지식융합미디어학부,지역균형전형,2025,1.57
서강대,지식융합미디어학부,지역균형전형,2024,2.35
서강대,지식융합미디어학부,고교장추천전형,2023,1.54
서강대,컴퓨터공학과,지역균형전형,2025,1.44
서강대,컴퓨터공학과,지역균형전형,2024,1.43
서강대,컴퓨터공학과,고교장추천전형,2023,1.53
서강대,화공생명공학과,지역균형전형,2025,1.31
서강대,화공생명공학과,지역균형전형,2024,1.43
서강대,화공생명공학과,고교장추천전형,2023,1.84
서강대,화학과,지역균형전형,2025,1.45
서강대,화학과,지역균형전형,2024,1.48
서강대,화학과,고교장추천전형,2023,1.72
서경대,LF_라이프스타일디자인,실기우수자전형,2024,6.09
서경대,VD_비주얼디자인,실기우수자전형,2024,4.5
서경대,경영학부,일반학생전형,2024,1.8
서경대,경영학부,교과성적우수자특별전형,2024,3.03
서경대,경영학부,교과성적우수자전형,2023,3.24
서경대,공공인재학부-경찰행정,일반학생전형,2024,1.59
서경대,공공인재학부-경찰행정,교과성적우수자특별전형,2024,2.62
서경대,공공인재학부-경찰행정,교과성적우수자전형,2023,2.98
서경대,공공인재학부-공공인재,일반학생전형,2024,2.17
서경대,공공인재학부-공공인재,교과성적우수자특별전형,2024,3.11
서경대,공공인재학부-공공인재,교과성적우수자전형,2023,3.26
서경대,공연예술학부-모델연기-패션모델,일반학생전형,2023,6.09
서경대,공연예술학부-무대기술(공연기획및운영),일반학생전형,2023,3.42
서경대,공연예술학부-무대기술(무대),일반학생전형,2023,4.75
서경대,공연예술학부-무대기술(조명),일반학생전형,2023,6.21
서경대,공연예술학부-무대패션,일반학생전형,2023,4.75
서경대,공연예술학부-뮤지컬,일반학생전형,2023,6.32
서경대,공연예술학부-연기,실기우수자전형,2024,4.6
서경대,공연예술학부-연기,일반학생전형,2023,6.27
서경대,공연예술학부-연출,실기우수자전형,2024,3.52
서경대,공연예술학부-연출,일반학생전형,2023,3.72
서경대,광고홍보영상학과,실기우수자전형,2024,3.25
서경대,광고홍보콘텐츠학과,교과성적우수자전형,2023,3.14
서경대,군사학과,군사학과전형,2023,4.98
서경대,군사학과(남),군사학과특별전형,2024,5.19
서경대,군사학과(여),군사학과특별전형,2024,3.59
서경대,군사학과남자,군사학과전형,2025,4.91
서경대,군사학과여자,군사학과전형,2025,4.04
서경대,글로벌비즈니스어학부,일반학생전형,2024,2.03
서경대,글로벌비즈니스어학부,교과성적우수자특별전형,2024,3
서경대,글로벌비즈니스어학부,교과성적우수자전형,2023,3.37
서경대,금융정보공학과,일반학생전형,2024,2.12
서경대,금융정보공학과,교과성적우수자특별전형,2024,3.21
서경대,금융정보공학과,교과성적우수자전형,2023,3.65
서경대,나노화학생명공학과,일반학생전형,2024,1.96
서경대,나노화학생명공학과,교과성적우수자특별전형,2024,3.03
서경대,나노화학생명공학과,교과성적우수자전형,2023,3.5
서경대,도시공학과,일반학생전형,2024,2.18
서경대,도시공학과,교과성적우수자특별전형,2024,3.26
서경대,도시공학과,교과성적우수자전형,2023,3.47
서경대,디자인학부-LF_라이프스타일디자인,일반학생전형,2023,6.07
서경대,디자인학부-VD_비주얼디자인,일반학생전형,2023,5.95
서경대,메이크업디자인학과,실기우수자전형,2024,5.15
서경대,메이크업디자인학과,일반학생전형,2023,6.04
서경대,모델연기전공(커머셜),실기우수자전형,2024,6.11
서경대,모델연기전공(패션),실기우수자전형,2024,5.95
서경대,무대기술전공(공연),실기우수자전형,2024,2.65
서경대,무대기술전공(무대),실기우수자전형,2024,6
서경대,무대기술전공(조명),실기우수자전형,2024,3.5
서경대,무대패션전공,실기우수자전형,2024,4.7
서경대,무용예술학부-실용무용,일반학생전형,2023,6.35
서경대,무용예술학부-한국무용,일반학생전형,2023,5.6
서경대,물류시스템공학과,일반학생전형,2024,2.37
서경대,물류시스템공학과,교과성적우수자특별전형,2024,3.38
서경대,물류시스템공학과,교과성적우수자전형,2023,4.04
서경대,뮤지컬전공,실기우수자전형,2024,5.4
서경대,미래융합학부1,교과우수자①전형,2025,3.58
서경대,미래융합학부1,교과우수자②전형,2025,2.95
서경대,미래융합학부2,교과우수자①전형,2025,3.59
서경대,미래융합학부2,교과우수자②전형,2025,3.03
서경대,미창조(주) (A반),계약학과(채용조건형)전형,2023,6.54
