대학명,학과명,전형명,년도,합격 등급
강원대,생물의소재공학과,미래인재전형Ⅰ,2024,
강원대,생물의소재공학과,미래인재전형Ⅱ,2024,
강원대,생물자원과학부,미래인재전형Ⅰ,2025,
강원대,생물자원과학부,미래인재전형Ⅱ,2025,
강원대,생물자원과학부,미래인재전형Ⅰ,2024,
강원대,생물자원과학부,미래인재전형Ⅱ,2024,
강원대,생태조경디자인학과,미래인재전형Ⅰ,2025,
강원대,생태조경디자인학과,미래인재전형Ⅱ,2025,
강원대,생태조경디자인학과,미래인재전형Ⅰ,2024,
강원대,생태조경디자인학과,미래인재전형Ⅱ,2024,
강원대,수의예과,미래인재전형Ⅰ,2025,
강원대,수의예과,미래인재전형Ⅰ,2024,
강원대,수학과,미래인재전형Ⅰ,2025,
강원대,수학과,미래인재전형Ⅱ,2025,
강원대,수학과,미래인재전형Ⅰ,2024,
강원대,수학과,미래인재전형Ⅱ,2024,
강원대,수학교육과,미래인재전형Ⅱ,2025,
강원대,수학교육과,미래인재전형Ⅱ,2024,
강원대,스마트산업공학과,미래인재전형Ⅰ,2025,
강원대,스마트산업공학과,미래인재전형Ⅱ,2025,
강원대,스마트팜융합바이오시스템공학과,미래인재전형Ⅰ,2025,
강원대,스마트팜융합바이오시스템공학과,미래인재전형Ⅱ,2025,
강원대,식품생명공학과,미래인재전형Ⅰ,2025,
강원대,식품생명공학과,미래인재전형Ⅱ,2025,
강원대,약학과,미래인재전형Ⅱ,2025,
강원대,약학과,미래인재전형Ⅱ,2024,
강원대,에너지자원공학과,미래인재전형Ⅰ,2025,
강원대,에너지자원공학과,미래인재전형Ⅱ,2025,
강원대,에너지자원산업공학부,미래인재전형Ⅰ,2024,
강원대,에너지자원산업공학부,미래인재전형Ⅱ,2024,
강원대,역사교육과,미래인재전형Ⅱ,2025,
강원대,역사교육과,미래인재전형Ⅱ,2024,
강원대,영상문화학과,미래인재전형Ⅰ,2025,
강원대,영상문화학과,미래인재전형Ⅱ,2025,
강원대,영상문화학과,미래인재전형Ⅰ,2024,
강원대,영상문화학과,미래인재전형Ⅱ,2024,
강원대,영어교육과,미래인재전형Ⅱ,2025,
강원대,영어교육과,미래인재전형Ⅱ,2024,
강원대,원예농업자원경제학부,미래인재전형Ⅰ,2025,
강원대,원예농업자원경제학부,미래인재전형Ⅱ,2025,
강원대,원예농업자원경제학부,미래인재전형Ⅰ,2024,
강원대,원예농업자원경제학부,미래인재전형Ⅱ,2024,
강원대,윤리교육과,미래인재전형Ⅱ,2025,
강원대,윤리교육과,미래인재전형Ⅱ,2024,
강원대,의생명융합학부,미래인재전형Ⅰ,2025,
강원대,의생명융합학부,미래인재전형Ⅱ,2025,
강원대,의생명융합학부,미래인재전형Ⅰ,2024,
강원대,의생명융합학부,미래인재전형Ⅱ,2024,
강원대,의예과,미래인재전형Ⅱ,2025,
강원대,의예과,지역인재전형(종합),2025,
강원대,의예과,미래인재전형Ⅱ,2024,
강원대,인문학부,미래인재전형Ⅰ,2025,
강원대,인문학부,미래인재전형Ⅱ,2025,
강원대,인문학부,미래인재전형Ⅰ,2024,
강원대,인문학부,미래인재전형Ⅱ,2024,
강원대,일반사회교육과,미래인재전형Ⅱ,2025,
강원대,일반사회교육과,미래인재전형Ⅱ,2024,
강원대,자유전공학부(인문계열),미래인재전형Ⅰ,2025,
강원대,자유전공학부(인문계열),미래인재전형Ⅰ,2024,
강원대,자유전공학부(자연계열),미래인재전형Ⅰ,2025,
강원대,자유전공학부(자연계열),미래인재전형Ⅰ,2024,
강원대,전기전자공학과,미래인재전형Ⅰ,2025,
강원대,전기전자공학과,미래인재전형Ⅱ,2025,
강원대,전기전자공학과,미래인재전형Ⅰ,2024,
강원대,전기전자공학과,미래인재전형Ⅱ,2024,
강원대,전자공학과,미래인재전형Ⅰ,2025,
강원대,전자공학과,미래인재전형Ⅱ,2025,
강원대,전자공학과,미래인재전형Ⅰ,2024,
강원대,전자공학과,미래인재전형Ⅱ,2024,
강원대,정치외교학과,미래인재전형Ⅰ,2025,
강원대,정치외교학과,미래인재전형Ⅱ,2025,
강원대,정치외교학과,미래인재전형Ⅰ,2024,
강원대,정치외교학과,미래인재전형Ⅱ,2024,
강원대,지역건설공학과,미래인재전형Ⅰ,2025,
강원대,지역건설공학과,미래인재전형Ⅱ,2025,
강원대,지역건설공학과,미래인재전형Ⅰ,2024,
강원대,지역건설공학과,미래인재전형Ⅱ,2024,
강원대,지질지구물리학부,미래인재전형Ⅰ,2025,
강원대,지질지구물리학부,미래인재전형Ⅱ,2025,
강원대,지질지구물리학부,미래인재전형Ⅰ,2024,
강원대,지질지구물리학부,미래인재전형Ⅱ,2024,
강원대,컴퓨터공학과,미래인재전형Ⅰ,2025,
강원대,컴퓨터공학과,미래인재전형Ⅱ,2025,
강원대,컴퓨터공학과,미래인재전형Ⅰ,2024,
강원대,컴퓨터공학과,미래인재전형Ⅱ,2024,
강원대,컴퓨터공학과,소프트웨어인재전형,2024,
강원대,한문교육과,미래인재전형Ⅱ,2025,
강원대,한문교육과,미래인재전형Ⅱ,2024,
강원대,행정심리학부,미래인재전형Ⅰ,2025,
강원대,행정심리학부,미래인재전형Ⅱ,2025,
강원대,행정심리학부,미래인재전형Ⅰ,2024,
강원대,행정심리학부,미래인재전형Ⅱ,2024,
강원대,화공생물공학부,미래인재전형Ⅰ,2025,
강원대,화공생물공학부,미래인재전형Ⅱ,2025,
강원대,화공생물공학부,미래인재전형Ⅰ,2024,
강원대,화공생물공학부,미래인재전형Ⅱ,2024,
강원대,화학생화학부,미래인재전형Ⅰ,2025,
강원대,화학생화학부,미래인재전형Ⅱ,2025,
강원대,화학생화학부,미래인재전형Ⅰ,2024,
강원대,화학생화학부,미래인재전형Ⅱ,2024,
강원대,환경융합학부,미래인재전형Ⅰ,2025,
강원대,환경융합학부,미래인재전형Ⅱ,2025,
강원대,환경융합학부,미래인재전형Ⅰ,2024,
강원대,환경융합학부,미래인재전형Ⅱ,2024,
강원대(삼척),간호학과,미래인재전형Ⅰ,2025,
강원대(삼척),간호학과,미래인재전형Ⅱ,2025,
강원대(삼척),간호학과,미래인재전형Ⅰ,2024,
강원대(삼척),간호학과,미래인재전형Ⅱ,2024,
강원대(삼척),건설융합학부,미래인재전형Ⅰ,2025,
강원대(삼척),건설융합학부,미래인재전형Ⅰ,2024,
강원대(삼척),공학대학 무전공학과,미래인재전형Ⅰ,2025,
강원대(삼척),그린에너지공학과,미래인재전형Ⅰ,2025,
강원대(삼척),글로벌인재학부,미래인재전형Ⅰ,2025,
강원대(삼척),글로벌인재학부,미래인재전형Ⅰ,2024,
강원대(삼척),기계공학과,미래인재전형Ⅰ,2025,
강원대(삼척),기계시스템공학부,미래인재전형Ⅰ,2024,
강원대(삼척),멀티디자인학과,미래인재전형Ⅰ,2024,
강원대(삼척),물리치료학과,미래인재전형Ⅰ,2025,
강원대(삼척),물리치료학과,미래인재전형Ⅱ,2025,
강원대(삼척),물리치료학과,미래인재전형Ⅰ,2024,
강원대(삼척),물리치료학과,미래인재전형Ⅱ,2024,
강원대(삼척),바이오기능성소재학과,미래인재전형Ⅰ,2025,
강원대(삼척),바이오기능성소재학과,미래인재전형Ⅰ,2024,
강원대(삼척),방사선학과,미래인재전형Ⅰ,2025,
강원대(삼척),방사선학과,미래인재전형Ⅱ,2025,
강원대(삼척),방사선학과,미래인재전형Ⅰ,2024,
강원대(삼척),방사선학과,미래인재전형Ⅱ,2024,
강원대(삼척),사회복지학과,미래인재전형Ⅰ,2025,
강원대(삼척),사회복지학과,미래인재전형Ⅱ,2025,
강원대(삼척),사회복지학과,미래인재전형Ⅰ,2024,
강원대(삼척),사회복지학과,미래인재전형Ⅱ,2024,
강원대(삼척),생활조형디자인학과,미래인재전형Ⅰ,2025,
강원대(삼척),생활조형디자인학과,미래인재전형Ⅰ,2024,
강원대(삼척),소방방재학부,미래인재전형Ⅰ,2025,
강원대(삼척),소방방재학부,미래인재전형Ⅰ,2024,
강원대(삼척),식품영양학과,미래인재전형Ⅰ,2025,
강원대(삼척),식품영양학과,미래인재전형Ⅰ,2024,
강원대(삼척),신소재공학과,미래인재전형Ⅰ,2024,
강원대(삼척),안경과학과,미래인재전형Ⅰ,2024,
강원대(삼척),안경광학과,미래인재전형Ⅰ,2025,
강원대(삼척),에너지자원화학공학과,미래인재전형Ⅰ,2024,
강원대(삼척),유아교육과,미래인재전형Ⅰ,2025,
강원대(삼척),유아교육과,미래인재전형Ⅱ,2025,
강원대(삼척),유아교육과,미래인재전형Ⅰ,2024,
강원대(삼척),유아교육과,미래인재전형Ⅱ,2024,
강원대(삼척),응급구조학과,미래인재전형Ⅰ,2025,
강원대(삼척),응급구조학과,미래인재전형Ⅱ,2025,
강원대(삼척),응급구조학과,미래인재전형Ⅰ,2024,
강원대(삼척),응급구조학과,미래인재전형Ⅱ,2024,
강원대(삼척),일본어학과,미래인재전형Ⅰ,2025,
강원대(삼척),일본어학과,미래인재전형Ⅰ,2024,
강원대(삼척),작업치료학과,미래인재전형Ⅰ,2025,
강원대(삼척),작업치료학과,미래인재전형Ⅱ,2025,
강원대(삼척),작업치료학과,미래인재전형Ⅰ,2024,
강원대(삼척),작업치료학과,미래인재전형Ⅱ,2024,
강원대(삼척),전기공학과,미래인재전형Ⅰ,2025,
강원대(삼척),전기제어계측공학부,미래인재전형Ⅰ,2024,
강원대(삼척),전자AI시스템공학과,미래인재전형Ⅰ,2025,
강원대(삼척),전자정보통신공학과,미래인재전형Ⅰ,2024,
강원대(삼척),지구환경시스템공학과,미래인재전형Ⅰ,2024,
강원대(삼척),치위생학과,미래인재전형Ⅰ,2025,
강원대(삼척),치위생학과,미래인재전형Ⅱ,2025,
강원대(삼척),치위생학과,미래인재전형Ⅰ,2024,
강원대(삼척),치위생학과,미래인재전형Ⅱ,2024,
강원대(삼척),휴먼스포츠학과,미래인재전형Ⅰ,2025,
강원대(삼척),휴먼스포츠학부,미래인재전형Ⅰ,2024,
건국대,KU자유전공학부,KU자기추천전형,2025,3.76
건국대,건축학부,KU자기추천전형,2025,2.88
건국대,건축학부,KU자기추천전형,2024,2.97
건국대,건축학부,KU자기추천전형,2023,3.19
건국대,경영학과,KU자기추천전형,2025,3.5
건국대,경영학과,KU자기추천전형,2024,2.31
건국대,경영학과,KU자기추천전형,2023,3
건국대,경제학과,KU자기추천전형,2025,2.33
건국대,경제학과,KU자기추천전형,2024,2.48
건국대,경제학과,KU자기추천전형,2023,2.67
건국대,교육공학과,KU자기추천전형,2025,2.19
건국대,교육공학과,KU자기추천전형,2024,2.59
건국대,교육공학과,KU자기추천전형,2023,2.56
건국대,국어국문학과,KU자기추천전형,2025,2.57
건국대,국어국문학과,KU자기추천전형,2024,2.57
건국대,국어국문학과,KU자기추천전형,2023,3.1
건국대,국제무역학과,KU자기추천전형,2025,2.67
건국대,국제무역학과,KU자기추천전형,2024,2.79
건국대,국제무역학과,KU자기추천전형,2023,2.7
건국대,글로벌비즈니스학과,KU자기추천전형,2024,4.42
건국대,글로벌비즈니스학과,KU자기추천전형,2023,4.26
건국대,기계・로봇・자동차공학부,KU자기추천전형,2025,2.33
건국대,기계항공공학부,KU자기추천전형,2024,2.45
건국대,기계항공공학부,KU자기추천전형,2023,3.61
건국대,기술경영학과,KU자기추천전형,2025,2.5
건국대,기술경영학과,KU자기추천전형,2024,2.95
건국대,기술경영학과,KU자기추천전형,2023,2.39
건국대,동물자원・식품과학・유통학부,KU자기추천전형,2025,2.64
건국대,동물자원과학과,KU자기추천전형,2024,2.35
건국대,동물자원과학과,KU자기추천전형,2023,2.58
건국대,문화콘텐츠학과,KU자기추천전형,2025,2.5
건국대,문화콘텐츠학과,KU자기추천전형,2024,2.52
건국대,문화콘텐츠학과,KU자기추천전형,2023,2.62
건국대,물리학과,KU자기추천전형,2025,2.5
건국대,물리학과,KU자기추천전형,2024,2.33
건국대,물리학과,KU자기추천전형,2023,2.86
건국대,미디어커뮤니케이션학과,KU자기추천전형,2025,2.56
건국대,미디어커뮤니케이션학과,KU자기추천전형,2024,2.39
건국대,미디어커뮤니케이션학과,KU자기추천전형,2023,2.65
건국대,미래에너지공학과,KU자기추천전형,2024,2.22
건국대,미래에너지공학과,KU자기추천전형,2023,2.57
건국대,부동산학과,KU자기추천전형,2025,3.33
건국대,부동산학과,KU자기추천전형,2024,3.14
건국대,부동산학과,KU자기추천전형,2023,5.17
건국대,사학과,KU자기추천전형,2025,2.5
건국대,사학과,KU자기추천전형,2024,2.44
건국대,사학과,KU자기추천전형,2023,2.68
건국대,사회환경공학부,KU자기추천전형,2025,2.71
건국대,사회환경공학부,KU자기추천전형,2024,2.92
건국대,사회환경공학부,KU자기추천전형,2023,3.72
건국대,산림조경학과,KU자기추천전형,2024,3.04
건국대,산림조경학과,KU자기추천전형,2023,2.81
건국대,산업공학과,KU자기추천전형,2025,2.11
건국대,산업공학과,KU자기추천전형,2024,2.12
건국대,산업공학과,KU자기추천전형,2023,2.36
건국대,생명과학특성학과,KU자기추천전형,2025,2
건국대,생명과학특성학과,KU자기추천전형,2024,2.57
건국대,생명과학특성학과,KU자기추천전형,2023,2.52
건국대,생물공학과,KU자기추천전형,2025,2.15
건국대,생물공학과,KU자기추천전형,2024,1.85
건국대,생물공학과,KU자기추천전형,2023,2.12
건국대,수의예과,KU자기추천전형,2025,3.17
건국대,수의예과,KU자기추천전형,2024,3.17
건국대,수의예과,KU자기추천전형,2023,2.24
건국대,수학과,KU자기추천전형,2025,2.42
건국대,수학과,KU자기추천전형,2024,2.42
건국대,수학과,KU자기추천전형,2023,2.59
건국대,수학교육과,KU자기추천전형,2025,2.46
건국대,수학교육과,KU자기추천전형,2024,2.39
건국대,수학교육과,KU자기추천전형,2023,2.27
건국대,스마트ICT융합공학과,KU자기추천전형,2024,2.31
건국대,스마트ICT융합공학과,KU자기추천전형,2023,2.48
건국대,스마트운행체공학과,KU자기추천전형,2024,2.48
건국대,스마트운행체공학과,KU자기추천전형,2023,3.57
건국대,시스템생명공학과,KU자기추천전형,2025,2.08
건국대,시스템생명공학과,KU자기추천전형,2024,2.46
건국대,시스템생명공학과,KU자기추천전형,2023,5.67
건국대,식량자원과학과,KU자기추천전형,2025,2.46
건국대,식량자원과학과,KU자기추천전형,2024,2.5
건국대,식량자원과학과,KU자기추천전형,2023,2.56
건국대,식품유통공학과,KU자기추천전형,2024,2.78
건국대,식품유통공학과,KU자기추천전형,2023,2.82
건국대,영어교육과,KU자기추천전형,2025,2.23
건국대,영어교육과,KU자기추천전형,2024,2.19
건국대,영어교육과,KU자기추천전형,2023,2.18
건국대,영어영문학과,KU자기추천전형,2025,3.86
건국대,영어영문학과,KU자기추천전형,2024,4.19
건국대,영어영문학과,KU자기추천전형,2023,4.5
건국대,융합생명공학과,KU자기추천전형,2025,1.96
건국대,융합생명공학과,KU자기추천전형,2024,1.93
건국대,융합생명공학과,KU자기추천전형,2023,2.33
건국대,융합인재학과,KU자기추천전형,2024,2.24
건국대,융합인재학과,KU자기추천전형,2023,2.07
건국대,응용통계학과,KU자기추천전형,2025,2.38
건국대,응용통계학과,KU자기추천전형,2024,2.5
건국대,응용통계학과,KU자기추천전형,2023,2.37
건국대,의생명공학과,KU자기추천전형,2024,2.36
건국대,의생명공학과,KU자기추천전형,2023,2.5
건국대,일어교육과,KU자기추천전형,2025,3.76
건국대,일어교육과,KU자기추천전형,2024,4.43
건국대,일어교육과,KU자기추천전형,2023,4.85
건국대,재료공학과,KU자기추천전형,2025,2.4
건국대,전기전자공학부,KU자기추천전형,2025,2.15
건국대,전기전자공학부,KU자기추천전형,2024,2.25
건국대,전기전자공학부,KU자기추천전형,2023,2.48
건국대,정치외교학과,KU자기추천전형,2025,2.36
건국대,정치외교학과,KU자기추천전형,2024,2.43
건국대,정치외교학과,KU자기추천전형,2023,3.05
건국대,줄기세포재생공학과,KU자기추천전형,2024,3.32
건국대,줄기세포재생공학과,KU자기추천전형,2023,3.58
건국대,중어중문학과,KU자기추천전형,2025,5.17
건국대,중어중문학과,KU자기추천전형,2024,3.6
건국대,중어중문학과,KU자기추천전형,2023,3.2
건국대,지리학과,KU자기추천전형,2025,3.27
건국대,지리학과,KU자기추천전형,2024,3.25
건국대,지리학과,KU자기추천전형,2023,3.13
건국대,철학과,KU자기추천전형,2025,3.34
건국대,철학과,KU자기추천전형,2024,3
건국대,철학과,KU자기추천전형,2023,3.67
건국대,첨단바이오공학부,KU자기추천전형,2025,2.07
건국대,축산식품생명공학과,KU자기추천전형,2024,2.44
건국대,축산식품생명공학과,KU자기추천전형,2023,2.46
건국대,컴퓨터공학부,KU자기추천전형,2025,2.25
건국대,컴퓨터공학부,KU자기추천전형,2024,2.27
건국대,컴퓨터공학부,KU자기추천전형,2023,2.79
건국대,항공우주・모빌리티공학과,KU자기추천전형,2025,2.89
건국대,행정학과,KU자기추천전형,2025,2.38
건국대,행정학과,KU자기추천전형,2024,2.55
건국대,행정학과,KU자기추천전형,2023,2.76
건국대,화공학부,KU자기추천전형,2025,2.12
건국대,화장품공학과,KU자기추천전형,2024,3.69
건국대,화장품공학과,KU자기추천전형,2023,2.86
건국대,화학공학부,KU자기추천전형,2024,2.19
건국대,화학공학부,KU자기추천전형,2023,2.27
건국대,화학과,KU자기추천전형,2025,2.14
건국대,화학과,KU자기추천전형,2024,2
건국대,화학과,KU자기추천전형,2023,2.76
건국대,환경보건・산림조경학부,KU자기추천전형,2025,2.72
건국대,환경보건과학과,KU자기추천전형,2024,2.81
건국대,환경보건과학과,KU자기추천전형,2023,2.65
건국대(글로컬),KU자유전공학부,Cogito자기추천전형,2025,5.24
건국대(글로컬),간호학과,Cogito자기추천전형,2025,3.11
건국대(글로컬),간호학과,지역인재전형,2025,3.38
건국대(글로컬),간호학과,Cogito자기추천전형,2024,3.1
건국대(글로컬),경영학과,Cogito자기추천전형,2025,4.93
건국대(글로컬),경영학과,Cogito자기추천전형,2024,4.9
건국대(글로컬),경제통상학과,Cogito자기추천전형,2025,5.45
건국대(글로컬),경제통상학과,Cogito자기추천전형,2024,5.4
건국대(글로컬),경찰학과,Cogito자기추천전형,2025,3.95
건국대(글로컬),경찰학과,Cogito자기추천전형,2024,3.7
건국대(글로컬),녹색기술융합학과,Cogito자기추천전형,2025,4.92
건국대(글로컬),녹색기술융합학과,Cogito자기추천전형,2024,5.5
건국대(글로컬),동화·한국어문화학과,Cogito자기추천전형,2025,4.98
건국대(글로컬),동화한국어문화학과,Cogito자기추천전형,2024,5.4
건국대(글로컬),메카트로닉스공학과,Cogito자기추천전형,2025,5.47
건국대(글로컬),메카트로닉스공학과,Cogito자기추천전형,2024,5.5
건국대(글로컬),문헌정보학과,Cogito자기추천전형,2025,4.43
건국대(글로컬),문헌정보학과,Cogito자기추천전형,2024,4.4
건국대(글로컬),바이오메디컬공학과,Cogito자기추천전형,2025,5.27
건국대(글로컬),바이오메디컬공학과,Cogito자기추천전형,2024,5.5
건국대(글로컬),바이오의약학과,Cogito자기추천전형,2025,4.59
건국대(글로컬),바이오의약학과,Cogito자기추천전형,2024,4.8
건국대(글로컬),뷰티화장품학과,Cogito자기추천전형,2025,4.53
건국대(글로컬),뷰티화장품학과,Cogito자기추천전형,2024,4.7
건국대(글로컬),사회복지학과,Cogito자기추천전형,2025,5.02
건국대(글로컬),사회복지학과,Cogito자기추천전형,2024,4.9
건국대(글로컬),생명공학과,Cogito자기추천전형,2025,4.61
건국대(글로컬),생명공학과,Cogito자기추천전형,2024,5.1
건국대(글로컬),소방방재융합학과,Cogito자기추천전형,2025,4.84
건국대(글로컬),소방방재융합학과,Cogito자기추천전형,2024,4.7
건국대(글로컬),식품영양학과,Cogito자기추천전형,2025,5.15
건국대(글로컬),식품영양학과,Cogito자기추천전형,2024,5.2
건국대(글로컬),신문방송학과,Cogito자기추천전형,2025,4.74
건국대(글로컬),신문방송학과,Cogito자기추천전형,2024,4.8
건국대(글로컬),에너지신소재공학과,Cogito자기추천전형,2025,5.41
건국대(글로컬),에너지신소재공학과,Cogito자기추천전형,2024,5.3
건국대(글로컬),영어문화학과,Cogito자기추천전형,2025,5.25
건국대(글로컬),영어문화학과,Cogito자기추천전형,2024,5.4
건국대(글로컬),유아교육과,Cogito자기추천전형,2025,4.87
건국대(글로컬),유아교육과,Cogito자기추천전형,2024,4.4
건국대(글로컬),의예과,Cogito자기추천전형,2025,1.51
건국대(글로컬),의예과,지역인재전형,2025,2.33
건국대(글로컬),의예과,Cogito자기추천전형,2024,1.5
건국대(글로컬),컴퓨터공학과,Cogito자기추천전형,2025,5.18
건국대(글로컬),컴퓨터공학과,Cogito자기추천전형,2024,5
건양대,간호학과,학생부종합전형,2025,2.72
건양대,간호학과,학생부종합전형,2024,2.53
건양대,간호학과,학생부종합전형,2023,2.92
건양대,경영학부,학생부종합전형,2023,9
건양대,글로벌의료뷰티학과,학생부종합전형,2023,7.45
건양대,금융세무학부,학생부종합전형,2025,
건양대,금융세무학부,학생부종합전형,2024,6.14
건양대,기업소프트웨어학부,학생부종합전형,2024,7.7
건양대,물리치료학과,학생부종합전형,2025,3.12
건양대,물리치료학과,학생부종합전형,2024,2.88
건양대,물리치료학과,학생부종합전형,2023,3.38
건양대,방사선학과,학생부종합전형,2025,3.49
건양대,방사선학과,학생부종합전형,2024,3.65
건양대,방사선학과,학생부종합전형,2023,3.65
건양대,병원경영학과,학생부종합전형,2025,5.58
건양대,병원경영학과,학생부종합전형,2024,4.62
건양대,병원경영학과,학생부종합전형,2023,4.12
건양대,사이버보안학과,학생부종합전형,2023,6.43
건양대,사회복지학과,학생부종합전형,2025,6.47
건양대,사회복지학과,학생부종합전형,2024,5.83
건양대,사회복지학과,학생부종합전형,2023,6.1
건양대,스포츠의학과,학생부종합전형,2025,4.66
건양대,스포츠의학과,학생부종합전형,2024,5.49
건양대,스포츠의학과,학생부종합전형,2023,5.36
건양대,심리상담치료학과,학생부종합전형,2025,5.46
건양대,심리상담치료학과,학생부종합전형,2024,4.55
건양대,심리상담치료학과,학생부종합전형,2023,4.7
건양대,안경광학과,학생부종합전형,2025,5.69
건양대,안경광학과,학생부종합전형,2024,5.84
건양대,안경광학과,학생부종합전형,2023,5.34
건양대,유아교육과,학생부종합전형,2025,5.38
건양대,유아교육과,학생부종합전형,2024,4.94
건양대,유아교육과,학생부종합전형,2023,4.72
건양대,융합IT학과,학생부종합전형,2023,5.79
건양대,응급구조학과,학생부종합전형,2025,3.87
건양대,응급구조학과,학생부종합전형,2024,3.67
건양대,응급구조학과,학생부종합전형,2023,3.57
건양대,의공학과,학생부종합전형,2025,5.46
건양대,의공학과,학생부종합전형,2024,5.19
건양대,의공학과,학생부종합전형,2023,5.89
건양대,의료IT공학과,학생부종합전형,2025,5.78
건양대,의료IT공학과,학생부종합전형,2024,6.03
건양대,의료IT공학과,학생부종합전형,2023,6.2
건양대,의료공간디자인학과,학생부종합전형,2025,6.85
건양대,의료공간디자인학과,학생부종합전형,2024,6.24
건양대,의료공간디자인학과,학생부종합전형,2023,6.32
건양대,임상병리학과,학생부종합전형,2025,3.52
건양대,임상병리학과,학생부종합전형,2024,3.15
건양대,임상병리학과,학생부종합전형,2023,3.64
건양대,임상의약학과,학생부종합전형,2025,5.76
건양대,임상의약학과,학생부종합전형,2024,5.17
건양대,임상의약학과,학생부종합전형,2023,5.77
건양대,작업치료학과,학생부종합전형,2025,4.9
건양대,작업치료학과,학생부종합전형,2024,5
건양대,작업치료학과,학생부종합전형,2023,4.78
건양대,재난안전소방학과,학생부종합전형,2024,6.01
건양대,재난안전소방학과,학생부종합전형,2023,5.73
건양대,제약생명공학과,학생부종합전형,2025,4.11
건양대,제약생명공학과,학생부종합전형,2024,4.15
건양대,제약생명공학과,학생부종합전형,2023,4.42
건양대,중등특수교육과,학생부종합전형,2024,6.93
건양대,중등특수교육과,학생부종합전형,2023,6.72
건양대,초등특수교육과,학생부종합전형,2024,5.89
건양대,초등특수교육과,학생부종합전형,2023,6.08
건양대,치위생학과,학생부종합전형,2025,4
건양대,치위생학과,학생부종합전형,2024,3.79
건양대,치위생학과,학생부종합전형,2023,3.57
건양대,특수교육과,학생부종합전형,2025,5.59
경국대,간호학부,NUG인재전형,2025,3.922
경국대,건설시스템공학전공,NUG인재전형,2025,5.5
경국대,건축공학전공,NUG인재전형,2025,5.146
경국대,경영학전공,NUG인재전형,2025,5.526
경국대,경제학전공,NUG인재전형,2025,5.442
경국대,교육공학과,NUG인재전형,2025,4.168
경국대,국어교육과,NUG인재전형,2025,4.498
경국대,국어국문학전공,NUG인재전형,2025,5.25
경국대,기계공학전공,NUG인재전형,2025,4.446
경국대,기계교육과,NUG인재전형,2025,4.822
경국대,데이터과학전공,NUG인재전형,2025,
경국대,동물생명공학과,NUG인재전형,2025,5.3
경국대,디지털ICT공학전공,NUG인재전형,2025,
경국대,로봇공학전공,NUG인재전형,2025,4.65
경국대,모빌리티디자인공학과,NUG인재전형,2025,3.514
경국대,무역학전공,NUG인재전형,2025,4.986
경국대,문화관광학전공,NUG인재전형,2025,7.046
경국대,문화유산학전공,NUG인재전형,2025,5.552
경국대,미디어문화커뮤니케이션학전공,NUG인재전형,2025,6.054
경국대,반도체신소재공학전공,NUG인재전형,2025,5.172
경국대,백신생명공학전공,NUG인재전형,2025,5.01
경국대,법학전공,NUG인재전형,2025,5.998
경국대,사학전공,NUG인재전형,2025,5.558
경국대,사회복지·상담학부,NUG인재전형,2025,5.8
경국대,산림과학전공,NUG인재전형,2025,5.272
경국대,생명과학전공,NUG인재전형,2025,6.214
경국대,소방방재학과,NUG인재전형,2025,5.88
경국대,소프트웨어융합전공,NUG인재전형,2025,5.652
경국대,수학교육과,NUG인재전형,2025,4.086
경국대,스마트모빌리티공학과,NUG인재전형,2025,7.094
경국대,스마트센서공학전공,NUG인재전형,2025,
경국대,스마트원예과학전공,NUG인재전형,2025,5.602
경국대,식물의학전공,NUG인재전형,2025,3.4
경국대,식품생명공학전공,NUG인재전형,2025,3.35
경국대,식품영양학과,NUG인재전형,2025,4.854
경국대,신소재에너지공학전공,NUG인재전형,2025,
경국대,영어교육과,NUG인재전형,2025,4.266
경국대,유아교육과,NUG인재전형,2025,7.118
경국대,윤리교육과,NUG인재전형,2025,3.424
경국대,응급구조학과,NUG인재전형,2025,5.578
경국대,자유전공학부,NUG인재전형,2025,7.232
경국대,전기에너지공학전공,NUG인재전형,2025,5.572
경국대,전기전자교육과,NUG인재전형,2025,3.866
경국대,전자공학전공,NUG인재전형,2025,5.294
경국대,중국어문·문화학전공,NUG인재전형,2025,5.62
경국대,지구환경과학전공,NUG인재전형,2025,5.054
경국대,컴퓨터공학전공,NUG인재전형,2025,5.616
경국대,컴퓨터교육과,NUG인재전형,2025,4.246
경국대,패션라이프스타일학전공,NUG인재전형,2025,5.326
경국대,한자문화콘텐츠학전공,NUG인재전형,2025,
경국대,행정학전공,NUG인재전형,2025,4.948
경국대,화학생명공학전공,NUG인재전형,2025,
경국대,환경공학전공,NUG인재전형,2025,
경국대,회계세무학전공,NUG인재전형,2025,5.76
경기대,AI컴퓨터공학부,KGU학생부종합전형,2025,3.5
경기대,AI컴퓨터공학부,SW우수자전형,2025,4.12
경기대,AI컴퓨터공학부 SW안전보안전공,KGU학생부종합전형,2023,3.98
경기대,AI컴퓨터공학부 인공지능전공,KGU학생부전형,2024,3.98
경기대,AI컴퓨터공학부 인공지능전공,SW우수자전형,2024,4
경기대,AI컴퓨터공학부 인공지능전공,KGU학생부종합전형,2023,3.52
경기대,AI컴퓨터공학부 인공지능전공,SW우수자전형,2023,3.79
경기대,AI컴퓨터공학부 컴퓨터공학전공,KGU학생부전형,2024,3.7
경기대,AI컴퓨터공학부 컴퓨터공학전공,SW우수자전형,2024,3.73
